ID,menuID,orderID,quantity,cost
46941,4,23403,1,6.15
46942,1,23403,2,6.83
46943,19,23403,1,5.24
46944,5,23404,2,5.19
46945,3,23404,1,5.42
46946,6,23404,2,5.68
46947,1,23405,1,6.83
46948,14,23406,1,5.75
46949,9,23406,2,4.52
46950,6,23407,1,5.68
46951,16,23407,2,5.15
46952,1,23407,2,6.83
46953,3,23408,2,5.42
46954,7,23408,1,6.72
46955,9,23408,2,4.52
46956,3,23409,2,5.42
46957,5,23409,1,5.19
46958,16,23410,2,5.15
46959,6,23410,1,5.68
46960,15,23410,2,7.23
46961,4,23411,2,6.15
46962,9,23411,2,4.52
46963,17,23411,2,6.13
46964,6,23412,2,5.68
46965,7,23413,2,6.72
46966,15,23413,2,7.23
46967,17,23414,1,6.13
46968,12,23414,1,6.4
46969,11,23415,1,5.77
46970,3,23415,2,5.42
46971,8,23415,2,7.22
46972,6,23416,2,5.68
46973,6,23417,1,5.68
46974,10,23417,2,5.1
46975,15,23418,2,7.23
46976,16,23418,2,5.15
46977,2,23419,2,4.79
46978,6,23419,1,5.68
46979,20,23419,2,7.14
46980,3,23420,1,5.42
46981,5,23420,2,5.19
46982,11,23421,1,5.77
46983,15,23422,2,7.23
46984,5,23422,1,5.19
46985,18,23423,2,6.73
46986,15,23423,1,7.23
46987,15,23424,2,7.23
46988,6,23425,2,5.68
46989,9,23425,1,4.52
46990,10,23425,1,5.1
46991,13,23426,2,6.64
46992,20,23426,1,7.14
46993,4,23427,2,6.15
46994,7,23428,1,6.72
46995,1,23428,1,6.83
46996,1,23429,1,6.83
46997,16,23429,1,5.15
46998,13,23430,2,6.64
46999,10,23430,1,5.1
47000,2,23431,2,4.79
47001,10,23431,1,5.1
47002,20,23431,2,7.14
47003,17,23432,2,6.13
47004,18,23433,2,6.73
47005,13,23434,1,6.64
47006,17,23434,2,6.13
47007,12,23434,1,6.4
47008,5,23435,1,5.19
47009,4,23436,1,6.15
47010,9,23437,1,4.52
47011,1,23437,1,6.83
47012,3,23437,1,5.42
47013,16,23438,1,5.15
47014,11,23438,1,5.77
47015,4,23439,1,6.15
47016,5,23439,1,5.19
47017,4,23440,1,6.15
47018,14,23441,2,5.75
47019,19,23442,1,5.24
47020,12,23443,1,6.4
47021,7,23443,1,6.72
47022,20,23443,2,7.14
47023,1,23444,2,6.83
47024,9,23444,2,4.52
47025,2,23444,1,4.79
47026,20,23445,1,7.14
47027,10,23445,2,5.1
47028,20,23446,1,7.14
47029,11,23446,1,5.77
47030,6,23447,2,5.68
47031,20,23447,2,7.14
47032,6,23448,2,5.68
47033,8,23448,2,7.22
47034,1,23448,1,6.83
47035,10,23449,2,5.1
47036,18,23450,2,6.73
47037,13,23451,1,6.64
47038,7,23451,2,6.72
47039,19,23451,1,5.24
47040,3,23452,2,5.42
47041,16,23453,1,5.15
47042,18,23453,2,6.73
47043,7,23454,2,6.72
47044,4,23454,1,6.15
47045,16,23455,2,5.15
47046,12,23455,2,6.4
47047,4,23455,1,6.15
47048,14,23456,1,5.75
47049,12,23457,1,6.4
47050,7,23458,1,6.72
47051,10,23459,1,5.1
47052,19,23460,1,5.24
47053,1,23460,1,6.83
47054,3,23460,2,5.42
47055,13,23461,1,6.64
47056,15,23461,2,7.23
47057,11,23462,2,5.77
47058,19,23462,2,5.24
47059,15,23462,1,7.23
47060,16,23463,2,5.15
47061,20,23464,1,7.14
47062,8,23464,1,7.22
47063,18,23465,2,6.73
47064,3,23465,1,5.42
47065,15,23465,1,7.23
47066,3,23466,1,5.42
47067,18,23466,1,6.73
47068,11,23466,2,5.77
47069,7,23467,2,6.72
47070,4,23467,2,6.15
47071,18,23467,2,6.73
47072,19,23468,2,5.24
47073,5,23468,2,5.19
47074,4,23468,1,6.15
47075,13,23469,1,6.64
47076,10,23469,2,5.1
47077,15,23469,1,7.23
47078,5,23470,1,5.19
47079,6,23470,2,5.68
47080,19,23471,1,5.24
47081,7,23471,2,6.72
47082,4,23472,1,6.15
47083,16,23473,1,5.15
47084,20,23473,1,7.14
47085,19,23474,2,5.24
47086,15,23475,1,7.23
47087,4,23475,1,6.15
47088,5,23476,1,5.19
47089,12,23477,1,6.4
47090,18,23478,1,6.73
47091,9,23479,2,4.52
47092,3,23480,2,5.42
47093,9,23480,2,4.52
47094,5,23480,1,5.19
47095,6,23481,1,5.68
47096,18,23481,1,6.73
47097,6,23482,2,5.68
47098,9,23482,2,4.52
47099,5,23482,2,5.19
47100,8,23483,1,7.22
47101,15,23483,2,7.23
47102,7,23483,2,6.72
47103,20,23484,2,7.14
47104,7,23484,2,6.72
47105,15,23485,1,7.23
47106,18,23485,1,6.73
47107,1,23486,1,6.83
47108,5,23486,1,5.19
47109,11,23487,2,5.77
47110,9,23488,1,4.52
47111,9,23489,1,4.52
47112,12,23490,1,6.4
47113,2,23490,2,4.79
47114,9,23490,2,4.52
47115,6,23491,1,5.68
47116,4,23491,2,6.15
47117,8,23491,1,7.22
47118,3,23492,1,5.42
47119,11,23492,2,5.77
47120,19,23492,2,5.24
47121,11,23493,1,5.77
47122,6,23493,1,5.68
47123,17,23494,1,6.13
47124,2,23494,1,4.79
47125,20,23494,1,7.14
47126,9,23495,1,4.52
47127,6,23495,1,5.68
47128,16,23496,2,5.15
47129,18,23496,1,6.73
47130,5,23496,2,5.19
47131,18,23497,2,6.73
47132,10,23498,2,5.1
47133,1,23498,2,6.83
47134,18,23499,1,6.73
47135,3,23499,2,5.42
47136,14,23500,2,5.75
47137,13,23500,2,6.64
47138,15,23500,1,7.23
47139,12,23501,1,6.4
47140,8,23502,2,7.22
47141,16,23503,2,5.15
47142,10,23503,1,5.1
47143,6,23503,1,5.68
47144,6,23504,1,5.68
47145,2,23504,1,4.79
47146,2,23505,1,4.79
47147,18,23506,2,6.73
47148,6,23507,2,5.68
47149,14,23508,1,5.75
47150,8,23508,2,7.22
47151,5,23508,1,5.19
47152,15,23509,1,7.23
47153,2,23509,2,4.79
47154,2,23510,2,4.79
47155,16,23511,2,5.15
47156,10,23511,1,5.1
47157,4,23512,1,6.15
47158,14,23512,2,5.75
47159,2,23513,2,4.79
47160,17,23514,1,6.13
47161,3,23515,2,5.42
47162,19,23516,1,5.24
47163,11,23517,2,5.77
47164,1,23518,2,6.83
47165,15,23518,2,7.23
47166,14,23519,1,5.75
47167,9,23520,2,4.52
47168,15,23520,1,7.23
47169,8,23521,1,7.22
47170,17,23522,2,6.13
47171,15,23523,1,7.23
47172,18,23523,2,6.73
47173,14,23524,1,5.75
47174,6,23524,1,5.68
47175,6,23525,1,5.68
47176,1,23525,2,6.83
47177,14,23525,1,5.75
47178,1,23526,2,6.83
47179,19,23527,2,5.24
47180,17,23527,2,6.13
47181,11,23527,1,5.77
47182,7,23528,1,6.72
47183,15,23529,1,7.23
47184,13,23529,2,6.64
47185,13,23530,2,6.64
47186,2,23530,1,4.79
47187,12,23531,1,6.4
47188,12,23532,2,6.4
47189,20,23533,1,7.14
47190,8,23533,2,7.22
47191,10,23533,1,5.1
47192,18,23534,2,6.73
47193,9,23534,1,4.52
47194,18,23535,2,6.73
47195,19,23535,1,5.24
47196,5,23535,1,5.19
47197,16,23536,1,5.15
47198,2,23536,2,4.79
47199,1,23536,1,6.83
47200,6,23537,2,5.68
47201,1,23537,2,6.83
47202,9,23537,2,4.52
47203,20,23538,1,7.14
47204,1,23539,1,6.83
47205,8,23539,2,7.22
47206,3,23539,2,5.42
47207,16,23540,1,5.15
47208,14,23540,1,5.75
47209,9,23541,1,4.52
47210,5,23542,1,5.19
47211,12,23542,2,6.4
47212,3,23542,2,5.42
47213,8,23543,1,7.22
47214,4,23543,2,6.15
47215,12,23544,2,6.4
47216,18,23544,2,6.73
47217,1,23545,1,6.83
47218,5,23546,2,5.19
47219,15,23546,1,7.23
47220,16,23547,2,5.15
47221,2,23547,1,4.79
47222,2,23548,2,4.79
47223,17,23549,1,6.13
47224,18,23549,2,6.73
47225,5,23550,1,5.19
47226,13,23550,2,6.64
47227,12,23551,1,6.4
47228,13,23551,2,6.64
47229,18,23552,1,6.73
47230,13,23552,1,6.64
47231,19,23553,2,5.24
47232,4,23554,1,6.15
47233,19,23554,2,5.24
47234,3,23554,1,5.42
47235,5,23555,1,5.19
47236,17,23555,1,6.13
47237,4,23556,1,6.15
47238,7,23556,1,6.72
47239,20,23556,2,7.14
47240,11,23557,2,5.77
47241,14,23557,2,5.75
47242,9,23557,2,4.52
47243,9,23558,2,4.52
47244,3,23558,1,5.42
47245,6,23558,1,5.68
47246,20,23559,1,7.14
47247,14,23559,2,5.75
47248,2,23559,1,4.79
47249,17,23560,2,6.13
47250,15,23561,2,7.23
47251,8,23561,1,7.22
47252,10,23562,2,5.1
47253,4,23562,1,6.15
47254,18,23563,1,6.73
47255,14,23564,2,5.75
47256,20,23564,1,7.14
47257,14,23565,2,5.75
47258,9,23565,2,4.52
47259,13,23565,2,6.64
47260,20,23566,2,7.14
47261,12,23566,1,6.4
47262,15,23567,2,7.23
47263,8,23567,1,7.22
47264,5,23567,2,5.19
47265,12,23568,1,6.4
47266,16,23568,2,5.15
47267,18,23569,1,6.73
47268,7,23569,1,6.72
47269,8,23569,1,7.22
47270,11,23570,1,5.77
47271,7,23570,1,6.72
47272,12,23571,1,6.4
47273,10,23572,1,5.1
47274,16,23572,1,5.15
47275,5,23573,1,5.19
47276,7,23573,1,6.72
47277,16,23573,2,5.15
47278,5,23574,1,5.19
47279,13,23574,1,6.64
47280,12,23574,1,6.4
47281,9,23575,2,4.52
47282,4,23575,1,6.15
47283,9,23576,2,4.52
47284,19,23577,1,5.24
47285,17,23578,1,6.13
47286,15,23578,1,7.23
47287,20,23579,1,7.14
47288,20,23580,2,7.14
47289,6,23580,2,5.68
47290,7,23581,2,6.72
47291,16,23581,1,5.15
47292,15,23581,1,7.23
47293,15,23582,1,7.23
47294,5,23583,2,5.19
47295,6,23584,1,5.68
47296,3,23584,1,5.42
47297,20,23584,1,7.14
47298,3,23585,2,5.42
47299,9,23585,1,4.52
47300,20,23586,2,7.14
47301,6,23586,2,5.68
47302,12,23586,2,6.4
47303,5,23587,2,5.19
47304,10,23587,2,5.1
47305,7,23588,2,6.72
47306,8,23588,1,7.22
47307,15,23588,2,7.23
47308,2,23589,1,4.79
47309,20,23589,1,7.14
47310,17,23589,2,6.13
47311,7,23590,2,6.72
47312,13,23590,2,6.64
47313,3,23590,2,5.42
47314,17,23591,1,6.13
47315,14,23591,1,5.75
47316,16,23592,1,5.15
47317,14,23593,1,5.75
47318,7,23593,2,6.72
47319,2,23594,2,4.79
47320,4,23594,2,6.15
47321,8,23594,1,7.22
47322,20,23595,1,7.14
47323,11,23595,1,5.77
47324,9,23596,1,4.52
47325,2,23597,1,4.79
47326,13,23597,2,6.64
47327,5,23598,1,5.19
47328,1,23599,2,6.83
47329,12,23599,1,6.4
47330,6,23600,1,5.68
47331,10,23600,2,5.1
47332,18,23601,1,6.73
47333,19,23601,1,5.24
47334,20,23602,2,7.14
47335,17,23602,1,6.13
47336,11,23603,1,5.77
47337,5,23604,2,5.19
47338,18,23604,2,6.73
47339,12,23604,2,6.4
47340,1,23605,2,6.83
47341,8,23605,2,7.22
47342,2,23605,2,4.79
47343,14,23606,2,5.75
47344,19,23607,2,5.24
47345,12,23608,1,6.4
47346,19,23609,1,5.24
47347,20,23610,2,7.14
47348,1,23610,1,6.83
47349,15,23610,2,7.23
47350,20,23611,1,7.14
47351,15,23611,2,7.23
47352,1,23612,1,6.83
47353,19,23612,2,5.24
47354,5,23613,1,5.19
47355,2,23614,2,4.79
47356,5,23615,1,5.19
47357,17,23615,1,6.13
47358,20,23615,1,7.14
47359,14,23616,1,5.75
47360,3,23616,1,5.42
47361,10,23617,2,5.1
47362,16,23617,2,5.15
47363,11,23618,2,5.77
47364,15,23619,2,7.23
47365,6,23620,1,5.68
47366,13,23621,2,6.64
47367,1,23622,2,6.83
47368,3,23622,2,5.42
47369,17,23623,1,6.13
47370,16,23623,2,5.15
47371,3,23624,2,5.42
47372,12,23624,2,6.4
47373,2,23624,1,4.79
47374,17,23625,2,6.13
47375,17,23626,2,6.13
47376,20,23626,1,7.14
47377,18,23627,1,6.73
47378,13,23628,1,6.64
47379,7,23628,2,6.72
47380,12,23629,2,6.4
47381,15,23629,2,7.23
47382,12,23630,1,6.4
47383,14,23630,2,5.75
47384,10,23630,2,5.1
47385,12,23631,2,6.4
47386,5,23632,1,5.19
47387,2,23632,2,4.79
47388,10,23632,2,5.1
47389,7,23633,1,6.72
47390,9,23634,2,4.52
47391,12,23634,2,6.4
47392,15,23635,2,7.23
47393,18,23635,1,6.73
47394,20,23635,1,7.14
47395,5,23636,2,5.19
47396,12,23637,1,6.4
47397,1,23637,1,6.83
47398,3,23637,2,5.42
47399,4,23638,2,6.15
47400,8,23638,2,7.22
47401,1,23638,1,6.83
47402,3,23639,1,5.42
47403,9,23640,2,4.52
47404,10,23641,1,5.1
47405,20,23641,1,7.14
47406,8,23642,2,7.22
47407,5,23643,1,5.19
47408,17,23643,2,6.13
47409,13,23643,2,6.64
47410,6,23644,1,5.68
47411,18,23644,1,6.73
47412,11,23645,1,5.77
47413,9,23646,2,4.52
47414,4,23646,2,6.15
47415,17,23647,1,6.13
47416,4,23647,2,6.15
47417,6,23647,2,5.68
47418,10,23648,1,5.1
47419,2,23649,1,4.79
47420,10,23650,2,5.1
47421,11,23650,1,5.77
47422,20,23651,1,7.14
47423,2,23652,2,4.79
47424,16,23653,2,5.15
47425,11,23653,1,5.77
47426,6,23654,2,5.68
47427,11,23654,2,5.77
47428,17,23654,1,6.13
47429,3,23655,1,5.42
47430,15,23655,2,7.23
47431,18,23656,2,6.73
47432,13,23657,2,6.64
47433,4,23658,2,6.15
47434,12,23658,2,6.4
47435,10,23659,2,5.1
47436,7,23659,1,6.72
47437,16,23659,2,5.15
47438,16,23660,1,5.15
47439,9,23661,1,4.52
47440,12,23661,1,6.4
47441,5,23662,2,5.19
47442,17,23662,1,6.13
47443,19,23662,2,5.24
47444,6,23663,1,5.68
47445,2,23663,1,4.79
47446,8,23664,1,7.22
47447,6,23664,2,5.68
47448,11,23664,2,5.77
47449,3,23665,1,5.42
47450,8,23665,2,7.22
47451,9,23666,1,4.52
47452,12,23666,1,6.4
47453,10,23666,2,5.1
47454,11,23667,1,5.77
47455,18,23667,1,6.73
47456,1,23667,2,6.83
47457,15,23668,1,7.23
47458,20,23668,2,7.14
47459,4,23669,2,6.15
47460,14,23669,2,5.75
47461,19,23670,2,5.24
47462,13,23670,1,6.64
47463,20,23671,2,7.14
47464,4,23671,2,6.15
47465,10,23671,1,5.1
47466,13,23672,1,6.64
47467,14,23672,1,5.75
47468,2,23672,2,4.79
47469,10,23673,1,5.1
47470,17,23673,1,6.13
47471,10,23674,1,5.1
47472,20,23675,2,7.14
47473,2,23675,1,4.79
47474,16,23676,1,5.15
47475,6,23676,2,5.68
47476,1,23676,2,6.83
47477,3,23677,2,5.42
47478,19,23677,2,5.24
47479,14,23677,2,5.75
47480,16,23678,2,5.15
47481,10,23678,2,5.1
47482,9,23678,2,4.52
47483,8,23679,2,7.22
47484,2,23680,1,4.79
47485,19,23681,1,5.24
47486,10,23681,2,5.1
47487,14,23681,2,5.75
47488,16,23682,2,5.15
47489,9,23682,1,4.52
47490,10,23683,2,5.1
47491,8,23684,2,7.22
47492,19,23684,2,5.24
47493,18,23684,1,6.73
47494,8,23685,1,7.22
47495,14,23686,2,5.75
47496,16,23686,1,5.15
47497,4,23686,2,6.15
47498,1,23687,1,6.83
47499,14,23687,2,5.75
47500,12,23687,2,6.4
47501,3,23688,1,5.42
47502,11,23688,1,5.77
47503,12,23689,1,6.4
47504,16,23689,1,5.15
47505,5,23689,1,5.19
47506,14,23690,1,5.75
47507,18,23690,1,6.73
47508,8,23690,2,7.22
47509,18,23691,2,6.73
47510,17,23691,2,6.13
47511,2,23692,2,4.79
47512,3,23693,2,5.42
47513,15,23694,1,7.23
47514,12,23695,1,6.4
47515,10,23695,2,5.1
47516,11,23695,2,5.77
47517,18,23696,2,6.73
47518,10,23696,2,5.1
47519,3,23696,1,5.42
47520,9,23697,2,4.52
47521,7,23697,1,6.72
47522,1,23697,1,6.83
47523,9,23698,1,4.52
47524,18,23698,2,6.73
47525,8,23699,1,7.22
47526,14,23699,2,5.75
47527,20,23700,2,7.14
47528,8,23700,2,7.22
47529,13,23700,2,6.64
47530,12,23701,1,6.4
47531,15,23702,1,7.23
47532,3,23702,2,5.42
47533,16,23703,2,5.15
47534,3,23703,1,5.42
47535,10,23703,1,5.1
47536,2,23704,2,4.79
47537,4,23704,1,6.15
47538,19,23704,2,5.24
47539,13,23705,1,6.64
47540,9,23706,1,4.52
47541,6,23706,2,5.68
47542,17,23706,1,6.13
47543,18,23707,1,6.73
47544,4,23708,1,6.15
47545,8,23708,1,7.22
47546,20,23709,1,7.14
47547,5,23710,1,5.19
47548,11,23711,1,5.77
47549,2,23712,1,4.79
47550,19,23712,2,5.24
47551,19,23713,2,5.24
47552,14,23713,1,5.75
47553,17,23713,2,6.13
47554,20,23714,1,7.14
47555,17,23714,1,6.13
47556,10,23715,2,5.1
47557,17,23715,2,6.13
47558,5,23716,1,5.19
47559,18,23716,2,6.73
47560,7,23717,1,6.72
47561,17,23717,2,6.13
47562,10,23718,2,5.1
47563,13,23718,1,6.64
47564,18,23719,2,6.73
47565,13,23720,2,6.64
47566,19,23720,1,5.24
47567,3,23721,2,5.42
47568,15,23722,2,7.23
47569,10,23722,2,5.1
47570,16,23722,2,5.15
47571,15,23723,2,7.23
47572,8,23723,1,7.22
47573,6,23723,2,5.68
47574,20,23724,2,7.14
47575,19,23725,2,5.24
47576,10,23725,1,5.1
47577,4,23725,1,6.15
47578,10,23726,1,5.1
47579,17,23726,1,6.13
47580,6,23727,1,5.68
47581,14,23728,1,5.75
47582,20,23729,1,7.14
47583,5,23729,1,5.19
47584,14,23729,2,5.75
47585,6,23730,2,5.68
47586,9,23730,2,4.52
47587,6,23731,1,5.68
47588,12,23731,2,6.4
47589,7,23731,1,6.72
47590,2,23732,1,4.79
47591,17,23732,1,6.13
47592,9,23732,2,4.52
47593,17,23733,2,6.13
47594,5,23734,2,5.19
47595,9,23734,2,4.52
47596,18,23735,2,6.73
47597,5,23736,2,5.19
47598,2,23736,2,4.79
47599,16,23737,2,5.15
47600,17,23738,2,6.13
47601,11,23739,2,5.77
47602,4,23739,1,6.15
47603,3,23740,2,5.42
47604,18,23740,1,6.73
47605,20,23740,2,7.14
47606,10,23741,2,5.1
47607,19,23741,2,5.24
47608,9,23742,1,4.52
47609,11,23743,1,5.77
47610,18,23743,2,6.73
47611,6,23744,1,5.68
47612,10,23745,2,5.1
47613,1,23745,1,6.83
47614,18,23746,2,6.73
47615,10,23747,2,5.1
47616,6,23747,2,5.68
47617,13,23748,2,6.64
47618,14,23749,1,5.75
47619,1,23749,1,6.83
47620,18,23750,2,6.73
47621,6,23750,1,5.68
47622,19,23750,2,5.24
47623,14,23751,1,5.75
47624,13,23751,2,6.64
47625,8,23751,2,7.22
47626,19,23752,1,5.24
47627,13,23752,2,6.64
47628,16,23753,2,5.15
47629,8,23753,2,7.22
47630,19,23754,1,5.24
47631,3,23754,2,5.42
47632,9,23755,2,4.52
47633,1,23755,1,6.83
47634,17,23755,1,6.13
47635,19,23756,2,5.24
47636,17,23756,2,6.13
47637,5,23757,2,5.19
47638,10,23757,1,5.1
47639,1,23757,1,6.83
47640,4,23758,1,6.15
47641,8,23758,1,7.22
47642,11,23758,2,5.77
47643,20,23759,2,7.14
47644,16,23759,2,5.15
47645,2,23759,1,4.79
47646,20,23760,1,7.14
47647,14,23760,2,5.75
47648,2,23760,1,4.79
47649,12,23761,1,6.4
47650,7,23761,1,6.72
47651,3,23761,2,5.42
47652,11,23762,1,5.77
47653,12,23763,1,6.4
47654,4,23764,2,6.15
47655,14,23764,2,5.75
47656,8,23764,2,7.22
47657,4,23765,1,6.15
47658,16,23766,1,5.15
47659,12,23766,2,6.4
47660,3,23767,1,5.42
47661,8,23767,2,7.22
47662,5,23768,1,5.19
47663,3,23768,2,5.42
47664,13,23769,1,6.64
47665,5,23769,2,5.19
47666,3,23770,1,5.42
47667,10,23771,1,5.1
47668,18,23772,1,6.73
47669,2,23772,1,4.79
47670,3,23773,2,5.42
47671,12,23774,2,6.4
47672,3,23774,1,5.42
47673,19,23774,1,5.24
47674,18,23775,2,6.73
47675,10,23776,2,5.1
47676,15,23776,2,7.23
47677,3,23777,1,5.42
47678,14,23777,2,5.75
47679,19,23778,2,5.24
47680,10,23778,1,5.1
47681,20,23779,2,7.14
47682,16,23779,1,5.15
47683,15,23779,1,7.23
47684,10,23780,1,5.1
47685,14,23780,1,5.75
47686,20,23781,1,7.14
47687,11,23781,1,5.77
47688,2,23782,1,4.79
47689,15,23782,2,7.23
47690,19,23782,1,5.24
47691,14,23783,1,5.75
47692,9,23783,1,4.52
47693,12,23784,1,6.4
47694,1,23784,2,6.83
47695,5,23784,1,5.19
47696,15,23785,1,7.23
47697,11,23785,1,5.77
47698,4,23786,2,6.15
47699,10,23786,1,5.1
47700,6,23786,2,5.68
47701,10,23787,1,5.1
47702,16,23787,2,5.15
47703,3,23788,1,5.42
47704,16,23788,2,5.15
47705,11,23789,1,5.77
47706,7,23789,1,6.72
47707,3,23789,1,5.42
47708,6,23790,1,5.68
47709,20,23791,2,7.14
47710,20,23792,2,7.14
47711,17,23793,2,6.13
47712,4,23793,2,6.15
47713,12,23793,1,6.4
47714,9,23794,2,4.52
47715,18,23794,2,6.73
47716,19,23795,1,5.24
47717,16,23796,1,5.15
47718,2,23797,2,4.79
47719,17,23797,2,6.13
47720,12,23798,2,6.4
47721,8,23799,1,7.22
47722,17,23799,1,6.13
47723,1,23799,1,6.83
47724,13,23800,2,6.64
47725,3,23800,2,5.42
47726,6,23801,1,5.68
47727,1,23801,1,6.83
47728,3,23802,2,5.42
47729,7,23802,1,6.72
47730,4,23802,2,6.15
47731,13,23803,2,6.64
47732,8,23803,1,7.22
47733,1,23804,2,6.83
47734,6,23804,2,5.68
47735,10,23804,2,5.1
47736,7,23805,1,6.72
47737,3,23806,1,5.42
47738,1,23806,2,6.83
47739,16,23807,2,5.15
47740,10,23808,1,5.1
47741,18,23809,1,6.73
47742,19,23810,2,5.24
47743,12,23811,1,6.4
47744,20,23812,1,7.14
47745,1,23813,2,6.83
47746,20,23813,1,7.14
47747,7,23814,2,6.72
47748,13,23814,2,6.64
47749,12,23815,1,6.4
47750,13,23816,1,6.64
47751,11,23816,1,5.77
47752,3,23816,1,5.42
47753,2,23817,1,4.79
47754,17,23817,1,6.13
47755,10,23818,1,5.1
47756,12,23818,1,6.4
47757,1,23819,2,6.83
47758,13,23819,2,6.64
47759,15,23820,1,7.23
47760,20,23820,2,7.14
47761,19,23821,1,5.24
47762,17,23822,2,6.13
47763,10,23822,1,5.1
47764,14,23822,2,5.75
47765,12,23823,2,6.4
47766,4,23824,1,6.15
47767,14,23825,1,5.75
47768,2,23825,1,4.79
47769,17,23825,1,6.13
47770,3,23826,1,5.42
47771,7,23826,2,6.72
47772,20,23827,1,7.14
47773,16,23827,1,5.15
47774,13,23828,2,6.64
47775,5,23828,2,5.19
47776,4,23828,1,6.15
47777,11,23829,1,5.77
47778,14,23829,1,5.75
47779,14,23830,2,5.75
47780,1,23830,2,6.83
47781,1,23831,1,6.83
47782,20,23831,2,7.14
47783,8,23831,1,7.22
47784,12,23832,1,6.4
47785,20,23833,1,7.14
47786,10,23834,2,5.1
47787,6,23834,2,5.68
47788,12,23835,2,6.4
47789,17,23835,1,6.13
47790,20,23836,2,7.14
47791,5,23836,2,5.19
47792,3,23837,1,5.42
47793,8,23838,1,7.22
47794,2,23838,1,4.79
47795,3,23839,2,5.42
47796,1,23840,2,6.83
47797,2,23841,2,4.79
47798,16,23841,2,5.15
47799,4,23842,1,6.15
47800,17,23842,2,6.13
47801,6,23843,2,5.68
47802,4,23844,2,6.15
47803,20,23845,1,7.14
47804,1,23846,2,6.83
47805,15,23846,2,7.23
47806,12,23846,2,6.4
47807,9,23847,1,4.52
47808,20,23848,1,7.14
47809,19,23849,1,5.24
47810,6,23849,1,5.68
47811,11,23850,2,5.77
47812,1,23851,2,6.83
47813,11,23851,2,5.77
47814,3,23851,2,5.42
47815,6,23852,1,5.68
47816,4,23853,1,6.15
47817,17,23853,2,6.13
47818,15,23853,1,7.23
47819,17,23854,2,6.13
47820,13,23854,1,6.64
47821,3,23855,2,5.42
47822,20,23855,2,7.14
47823,18,23856,1,6.73
47824,14,23857,1,5.75
47825,11,23858,2,5.77
47826,20,23859,2,7.14
47827,16,23860,2,5.15
47828,13,23860,1,6.64
47829,19,23860,1,5.24
47830,7,23861,1,6.72
47831,9,23861,1,4.52
47832,18,23861,1,6.73
47833,2,23862,1,4.79
47834,19,23862,2,5.24
47835,11,23862,1,5.77
47836,12,23863,2,6.4
47837,10,23863,2,5.1
47838,6,23863,2,5.68
47839,15,23864,2,7.23
47840,12,23864,2,6.4
47841,4,23865,2,6.15
47842,10,23866,2,5.1
47843,5,23867,1,5.19
47844,13,23868,1,6.64
47845,20,23869,2,7.14
47846,4,23869,2,6.15
47847,15,23870,2,7.23
47848,20,23871,1,7.14
47849,3,23872,1,5.42
47850,5,23872,2,5.19
47851,5,23873,2,5.19
47852,18,23873,2,6.73
47853,15,23874,1,7.23
47854,20,23875,2,7.14
47855,6,23875,2,5.68
47856,5,23876,1,5.19
47857,6,23876,1,5.68
47858,15,23877,1,7.23
47859,18,23877,2,6.73
47860,7,23877,1,6.72
47861,17,23878,1,6.13
47862,9,23878,1,4.52
47863,20,23878,1,7.14
47864,17,23879,1,6.13
47865,12,23880,2,6.4
47866,7,23880,2,6.72
47867,1,23880,1,6.83
47868,12,23881,2,6.4
47869,8,23881,2,7.22
47870,13,23881,2,6.64
47871,12,23882,1,6.4
47872,2,23882,1,4.79
47873,18,23882,2,6.73
47874,7,23883,1,6.72
47875,4,23883,1,6.15
47876,10,23883,1,5.1
47877,8,23884,2,7.22
47878,8,23885,2,7.22
47879,3,23886,2,5.42
47880,5,23886,1,5.19
47881,17,23887,1,6.13
47882,3,23887,2,5.42
47883,14,23888,2,5.75
47884,10,23889,2,5.1
47885,1,23890,2,6.83
47886,3,23890,1,5.42
47887,11,23890,2,5.77
47888,16,23891,1,5.15
47889,9,23891,1,4.52
47890,14,23892,1,5.75
47891,3,23892,2,5.42
47892,9,23892,2,4.52
47893,20,23893,1,7.14
47894,13,23893,1,6.64
47895,16,23894,2,5.15
47896,14,23895,2,5.75
47897,4,23895,1,6.15
47898,17,23895,2,6.13
47899,15,23896,1,7.23
47900,4,23897,1,6.15
47901,20,23897,1,7.14
47902,13,23898,2,6.64
47903,14,23898,2,5.75
47904,9,23899,2,4.52
47905,1,23900,2,6.83
47906,16,23900,1,5.15
47907,13,23900,1,6.64
47908,6,23901,1,5.68
47909,8,23902,2,7.22
47910,5,23903,2,5.19
47911,18,23903,1,6.73
47912,8,23904,1,7.22
47913,17,23904,2,6.13
47914,13,23904,2,6.64
47915,13,23905,2,6.64
47916,20,23906,2,7.14
47917,5,23907,1,5.19
47918,13,23908,1,6.64
47919,18,23908,2,6.73
47920,5,23909,2,5.19
47921,2,23909,1,4.79
47922,17,23909,1,6.13
47923,7,23910,1,6.72
47924,10,23910,2,5.1
47925,8,23910,2,7.22
47926,2,23911,2,4.79
47927,15,23912,1,7.23
47928,19,23913,1,5.24
47929,1,23913,2,6.83
47930,11,23914,2,5.77
47931,18,23914,2,6.73
47932,9,23915,2,4.52
47933,6,23915,1,5.68
47934,18,23916,2,6.73
47935,10,23916,1,5.1
47936,12,23917,1,6.4
47937,2,23917,1,4.79
47938,6,23918,1,5.68
